4954.296671,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,"-34.5957086,-58.5669509",-461747.2527,USD
4955.106452,sell,apartment,|Argentina|Capital Federal|Chacarita|,"-34.5846508988,-58.4546932614",-469560.4396,USD
4955.916233,sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Caseros|,"-34.6177676,-58.5663945",-477373.6264,USD
4956.726014,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|,"-34.6558611,-58.6167218",-485186.8132,USD
4957.535796,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,"-34.6552091,-58.69738",-493000,USD
4958.345577,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,-500813.1868,USD
4959.155358,sell,apartment,|Argentina|Capital Federal|Villa Luro|,"-34.6389789,-58.500121",-508626.3736,USD
4959.965139,sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,,-516439.5604,USD
4960.77492,sell,apartment,|Argentina|Capital Federal|Once|,"-34.6050060697,-58.4001162308",-524252.7473,USD
4961.584702,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,"-34.6521726,-58.5778677",-532065.9341,USD
4962.394483,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|Victoria|,"-34.447931,-58.5525008",-539879.1209,USD
4963.204264,operation,property_type,place_with_parent_names,lat-lon,price,currency
4964.014045,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6047834183,-58.4586812499",14857.14286,USD
4964.823827,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,7043.956044,USD
4965.633608,operation,property_type,place_with_parent_names,lat-lon,price,currency
4966.443389,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6047834183,-58.4586812499",-78901.0989,USD
4967.25317,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,-86714.28571,USD
4968.062951,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,"-34.6497002,-58.658080",-94527.47253,USD
4968.872733,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,"-34.5957086,-58.5669510",-102340.6593,USD
4969.682514,operation,property_type,place_with_parent_names,lat-lon,price,currency
4970.492295,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6047834183,-58.4586812499",-219538.4615,USD
4971.302076,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,-227351.6484,USD
4972.111857,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,"-34.6497002,-58.658080",-235164.8352,USD
4972.921639,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,"-34.5957086,-58.5669510",-242978.022,USD
4973.73142,sell,apartment,|Argentina|Capital Federal|Chacarita|,"-34.5846508988,-58.4546932614",-250791.2088,USD
4974.541201,sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Caseros|,"-34.6177676,-58.5663946",-258604.3956,USD
4975.350982,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|,"-34.6558611,-58.6167219",-266417.5824,USD
4976.160764,operation,property_type,place_with_parent_names,lat-lon,price,currency
4976.970545,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6047834183,-58.4586812499",-172659.3407,USD
4977.780326,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,-180472.5275,USD
4978.590107,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,"-34.6497002,-58.658080",-188285.7143,USD
4979.399888,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,"-34.5957086,-58.5669510",-196098.9011,USD
4980.20967,sell,apartment,|Argentina|Capital Federal|Chacarita|,"-34.5846508988,-58.4546932614",-203912.0879,USD
4981.019451,sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Caseros|,"-34.6177676,-58.5663946",-211725.2747,USD
4981.829232,operation,property_type,place_with_parent_names,lat-lon,price,currency
4982.639013,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6047834183,-58.4586812499",-266417.5824,USD
4983.448794,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,-274230.7692,USD
4984.258576,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,"-34.6497002,-58.658080",-282043.956,USD
4985.068357,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,"-34.5957086,-58.5669510",-289857.1429,USD
4985.878138,sell,apartment,|Argentina|Capital Federal|Chacarita|,"-34.5846508988,-58.4546932614",-297670.3297,USD
4986.687919,sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Caseros|,"-34.6177676,-58.5663946",-305483.5165,USD
4987.497701,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|,"-34.6558611,-58.6167219",-313296.7033,USD
4988.307482,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,"-34.6552091,-58.69739",-321109.8901,USD
4989.117263,operation,property_type,place_with_parent_names,lat-lon,price,currency
4989.927044,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6047834183,-58.4586812499",-125780.2198,USD
4990.736825,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,-133593.4066,USD
4991.546607,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,"-34.6497002,-58.658080",-141406.5934,USD
4992.356388,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,"-34.5957086,-58.5669510",-149219.7802,USD
4993.166169,sell,apartment,|Argentina|Capital Federal|Chacarita|,"-34.5846508988,-58.4546932614",-157032.967,USD
4993.97595,operation,property_type,place_with_parent_names,lat-lon,price,currency
4994.785732,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6047834183,-58.4586812499",-547692.3077,USD
4995.595513,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,-555505.4945,USD
4996.405294,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,"-34.6497002,-58.658080",-563318.6813,USD
4997.215075,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,"-34.5957086,-58.5669510",-571131.8681,USD
4998.024856,sell,apartment,|Argentina|Capital Federal|Chacarita|,"-34.5846508988,-58.4546932614",-578945.0549,USD
4998.834638,sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Caseros|,"-34.6177676,-58.5663946",-586758.2418,USD
4999.644419,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|,"-34.6558611,-58.6167219",-594571.4286,USD
5000.4542,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,"-34.6552091,-58.69739",-602384.6154,USD
5001.263981,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,-610197.8022,USD
5002.073762,sell,apartment,|Argentina|Capital Federal|Villa Luro|,"-34.6389789,-58.500122",-618010.989,USD
5002.883544,sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,,-625824.1758,USD
5003.693325,sell,apartment,|Argentina|Capital Federal|Once|,"-34.6050060697,-58.4001162309",-633637.3626,USD
5004.503106,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,"-34.6521726,-58.5778678",-641450.5495,USD
5005.312887,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|Victoria|,"-34.447931,-58.5525009",-649263.7363,USD
5006.122669,operation,property_type,place_with_parent_names,lat-lon,price,currency
5006.93245,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6047834183,-58.4586812499",-769.2307692,USD
5007.742231,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,-8582.417582,USD
5008.552012,operation,property_type,place_with_parent_names,lat-lon,price,currency
5009.361793,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6047834183,-58.4586812499",46114.89011,USD
5010.171575,operation,property_type,place_with_parent_names,lat-lon,price,currency
5010.981356,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6047834183,-58.4586812499",-438307.6923,USD
5011.791137,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,-446120.8791,USD
5012.600918,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,"-34.6497002,-58.658079",-453934.0659,USD
5013.410699,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,"-34.5957086,-58.5669509",-461747.2527,USD
5014.220481,sell,apartment,|Argentina|Capital Federal|Chacarita|,"-34.5846508988,-58.4546932614",-469560.4396,USD
5015.030262,sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Caseros|,"-34.6177676,-58.5663945",-477373.6264,USD
5015.840043,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|,"-34.6558611,-58.6167218",-485186.8132,USD
5016.649824,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,"-34.6552091,-58.69738",-493000,USD
5017.459606,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,-500813.1868,USD
5018.269387,sell,apartment,|Argentina|Capital Federal|Villa Luro|,"-34.6389789,-58.500121",-508626.3736,USD
5019.079168,sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,,-516439.5604,USD
5019.888949,sell,apartment,|Argentina|Capital Federal|Once|,"-34.6050060697,-58.4001162308",-524252.7473,USD
5020.69873,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,"-34.6521726,-58.5778677",-532065.9341,USD
5021.508512,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|Victoria|,"-34.447931,-58.5525008",-539879.1209,USD
5022.318293,operation,property_type,place_with_parent_names,lat-lon,price,currency
5023.128074,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6047834183,-58.4586812499",14857.14286,USD
5023.937855,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,7043.956044,USD
5024.747636,operation,property_type,place_with_parent_names,lat-lon,price,currency
5025.557418,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6047834183,-58.4586812499",-78901.0989,USD
5026.367199,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,-86714.28571,USD
5027.17698,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,"-34.6497002,-58.658080",-94527.47253,USD
5027.986761,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,"-34.5957086,-58.5669510",-102340.6593,USD
5028.796543,operation,property_type,place_with_parent_names,lat-lon,price,currency
5029.606324,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6047834183,-58.4586812499",-219538.4615,USD
5030.416105,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,-227351.6484,USD
5031.225886,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,"-34.6497002,-58.658080",-235164.8352,USD
5032.035667,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,"-34.5957086,-58.5669510",-242978.022,USD
5032.845449,sell,apartment,|Argentina|Capital Federal|Chacarita|,"-34.5846508988,-58.4546932614",-250791.2088,USD
5033.65523,sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Caseros|,"-34.6177676,-58.5663946",-258604.3956,USD
5034.465011,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|,"-34.6558611,-58.6167219",-266417.5824,USD
5035.274792,operation,property_type,place_with_parent_names,lat-lon,price,currency
5036.084573,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6047834183,-58.4586812499",-172659.3407,USD
5036.894355,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,-180472.5275,USD
5037.704136,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,"-34.6497002,-58.658080",-188285.7143,USD
5038.513917,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,"-34.5957086,-58.5669510",-196098.9011,USD
5039.323698,sell,apartment,|Argentina|Capital Federal|Chacarita|,"-34.5846508988,-58.4546932614",-203912.0879,USD
5040.13348,sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Caseros|,"-34.6177676,-58.5663946",-211725.2747,USD
5040.943261,operation,property_type,place_with_parent_names,lat-lon,price,currency
5041.753042,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6047834183,-58.4586812499",-266417.5824,USD
5042.562823,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,-274230.7692,USD
5043.372604,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,"-34.6497002,-58.658080",-282043.956,USD
5044.182386,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,"-34.5957086,-58.5669510",-289857.1429,USD
5044.992167,sell,apartment,|Argentina|Capital Federal|Chacarita|,"-34.5846508988,-58.4546932614",-297670.3297,USD
5045.801948,sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Caseros|,"-34.6177676,-58.5663946",-305483.5165,USD
5046.611729,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|,"-34.6558611,-58.6167219",-313296.7033,USD
5047.42151,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,"-34.6552091,-58.69739",-321109.8901,USD
5048.231292,operation,property_type,place_with_parent_names,lat-lon,price,currency
5049.041073,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6047834183,-58.4586812499",-125780.2198,USD
5049.850854,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,-133593.4066,USD
5050.660635,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,"-34.6497002,-58.658080",-141406.5934,USD
5051.470417,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,"-34.5957086,-58.5669510",-149219.7802,USD
5052.280198,sell,apartment,|Argentina|Capital Federal|Chacarita|,"-34.5846508988,-58.4546932614",-157032.967,USD
5053.089979,operation,property_type,place_with_parent_names,lat-lon,price,currency
5053.89976,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6047834183,-58.4586812499",-547692.3077,USD
5054.709541,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,-555505.4945,USD
5055.519323,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,"-34.6497002,-58.658080",-563318.6813,USD
5056.329104,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,"-34.5957086,-58.5669510",-571131.8681,USD
5057.138885,sell,apartment,|Argentina|Capital Federal|Chacarita|,"-34.5846508988,-58.4546932614",-578945.0549,USD
5057.948666,sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Caseros|,"-34.6177676,-58.5663946",-586758.2418,USD
5058.758447,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|,"-34.6558611,-58.6167219",-594571.4286,USD
5059.568229,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,"-34.6552091,-58.69739",-602384.6154,USD
5060.37801,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,-610197.8022,USD
5061.187791,sell,apartment,|Argentina|Capital Federal|Villa Luro|,"-34.6389789,-58.500122",-618010.989,USD
5061.997572,sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,,-625824.1758,USD
5062.807354,sell,apartment,|Argentina|Capital Federal|Once|,"-34.6050060697,-58.4001162309",-633637.3626,USD
5063.617135,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,"-34.6521726,-58.5778678",-641450.5495,USD
5064.426916,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|Victoria|,"-34.447931,-58.5525009",-649263.7363,USD
5065.236697,operation,property_type,place_with_parent_names,lat-lon,price,currency
5066.046478,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6047834183,-58.4586812499",-769.2307692,USD
5066.85626,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,-8582.417582,USD
5067.666041,operation,property_type,place_with_parent_names,lat-lon,price,currency
5068.475822,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6047834183,-58.4586812499",-110153.8462,USD
5069.285603,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,-117967.033,USD
5070.095385,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,"-34.6497002,-58.658081",-125780.2198,USD
5070.905166,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,"-34.5957086,-58.5669511",-133593.4066,USD
5071.714947,operation,property_type,place_with_parent_names,lat-lon,price,currency
5072.524728,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6047834183,-58.4586812499",-274230.7692,USD
5073.334509,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,-282043.956,USD
5074.144291,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,"-34.6497002,-58.658081",-289857.1429,USD
5074.954072,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,"-34.5957086,-58.5669511",-297670.3297,USD
5075.763853,sell,apartment,|Argentina|Capital Federal|Chacarita|,"-34.5846508988,-58.4546932614",-305483.5165,USD
5076.573634,sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Caseros|,"-34.6177676,-58.5663947",-313296.7033,USD
5077.383415,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|,"-34.6558611,-58.6167220",-321109.8901,USD
5078.193197,operation,property_type,place_with_parent_names,lat-lon,price,currency
5079.002978,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6047834183,-58.4586812499",-219538.4615,USD
5079.812759,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,-227351.6484,USD
5080.62254,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,"-34.6497002,-58.658081",-235164.8352,USD
5081.432322,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,"-34.5957086,-58.5669511",-242978.022,USD
5082.242103,sell,apartment,|Argentina|Capital Federal|Chacarita|,"-34.5846508988,-58.4546932614",-250791.2088,USD
5083.051884,sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Caseros|,"-34.6177676,-58.5663947",-258604.3956,USD
5083.861665,operation,property_type,place_with_parent_names,lat-lon,price,currency
5084.671446,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6047834183,-58.4586812499",-328923.0769,USD
5085.481228,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,-336736.2637,USD
5086.291009,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,"-34.6497002,-58.658081",-344549.4505,USD
5087.10079,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,"-34.5957086,-58.5669511",-352362.6374,USD
5087.910571,sell,apartment,|Argentina|Capital Federal|Chacarita|,"-34.5846508988,-58.4546932614",-360175.8242,USD
5088.720352,sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Caseros|,"-34.6177676,-58.5663947",-367989.011,USD
5089.530134,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|,"-34.6558611,-58.6167220",-375802.1978,USD
5090.339915,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,"-34.6552091,-58.69740",-383615.3846,USD
5091.149696,operation,property_type,place_with_parent_names,lat-lon,price,currency
5091.959477,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6047834183,-58.4586812499",-164846.1538,USD
5092.769259,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,-172659.3407,USD
5093.57904,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,"-34.6497002,-58.658081",-180472.5275,USD
5094.388821,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,"-34.5957086,-58.5669511",-188285.7143,USD
5095.198602,sell,apartment,|Argentina|Capital Federal|Chacarita|,"-34.5846508988,-58.4546932614",-196098.9011,USD
5096.008383,operation,property_type,place_with_parent_names,lat-lon,price,currency
5096.818165,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6047834183,-58.4586812499",-657076.9231,USD
5097.627946,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,-664890.1099,USD
5098.437727,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,"-34.6497002,-58.658081",-672703.2967,USD
5099.247508,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,"-34.5957086,-58.5669511",-680516.4835,USD
5100.057289,sell,apartment,|Argentina|Capital Federal|Chacarita|,"-34.5846508988,-58.4546932614",-688329.6703,USD
5100.867071,sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Caseros|,"-34.6177676,-58.5663947",-696142.8571,USD
5101.676852,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|,"-34.6558611,-58.6167220",-703956.044,USD
5102.486633,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,"-34.6552091,-58.69740",-711769.2308,USD
5103.296414,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,-719582.4176,USD
5104.106196,sell,apartment,|Argentina|Capital Federal|Villa Luro|,"-34.6389789,-58.500123",-727395.6044,USD
5104.915977,sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,,-735208.7912,USD
5105.725758,sell,apartment,|Argentina|Capital Federal|Once|,"-34.6050060697,-58.4001162310",-743021.978,USD
5106.535539,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,"-34.6521726,-58.5778679",-750835.1648,USD
5107.34532,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|Victoria|,"-34.447931,-58.5525010",-758648.3516,USD
5108.155102,operation,property_type,place_with_parent_names,lat-lon,price,currency
5108.964883,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6047834183,-58.4586812499",-16395.6044,USD
5109.774664,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,-24208.79121,USD
5110.584445,operation,property_type,place_with_parent_names,lat-lon,price,currency
5111.394226,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6047834183,-58.4586812499",46115.89011,USD
5112.204008,operation,property_type,place_with_parent_names,lat-lon,price,currency
5113.013789,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6047834183,-58.4586812499",-547692.3077,USD
5113.82357,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,-555505.4945,USD
5114.633351,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,"-34.6497002,-58.658080",-563318.6813,USD
5115.443133,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,"-34.5957086,-58.5669510",-571131.8681,USD
5116.252914,sell,apartment,|Argentina|Capital Federal|Chacarita|,"-34.5846508988,-58.4546932614",-578945.0549,USD
5117.062695,sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Caseros|,"-34.6177676,-58.5663946",-586758.2418,USD
5117.872476,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|,"-34.6558611,-58.6167219",-594571.4286,USD
5118.682257,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,"-34.6552091,-58.69739",-602384.6154,USD
5119.492039,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,-610197.8022,USD
5120.30182,sell,apartment,|Argentina|Capital Federal|Villa Luro|,"-34.6389789,-58.500122",-618010.989,USD
5121.111601,sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,,-625824.1758,USD
5121.921382,sell,apartment,|Argentina|Capital Federal|Once|,"-34.6050060697,-58.4001162309",-633637.3626,USD
5122.731163,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,"-34.6521726,-58.5778678",-641450.5495,USD
5123.540945,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|Victoria|,"-34.447931,-58.5525009",-649263.7363,USD
5124.350726,operation,property_type,place_with_parent_names,lat-lon,price,currency
5125.160507,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6047834183,-58.4586812499",-769.2307692,USD
5125.970288,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,-8582.417582,USD
5126.78007,operation,property_type,place_with_parent_names,lat-lon,price,currency
5127.589851,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6047834183,-58.4586812499",-110153.8462,USD
5128.399632,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,-117967.033,USD
5129.209413,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,"-34.6497002,-58.658081",-125780.2198,USD
5130.019194,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,"-34.5957086,-58.5669511",-133593.4066,USD
5130.828976,operation,property_type,place_with_parent_names,lat-lon,price,currency
5131.638757,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6047834183,-58.4586812499",-274230.7692,USD
5132.448538,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,-282043.956,USD
5133.258319,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,"-34.6497002,-58.658081",-289857.1429,USD
5134.0681,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,"-34.5957086,-58.5669511",-297670.3297,USD
5134.877882,sell,apartment,|Argentina|Capital Federal|Chacarita|,"-34.5846508988,-58.4546932614",-305483.5165,USD
5135.687663,sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Caseros|,"-34.6177676,-58.5663947",-313296.7033,USD
